,LH_Province
13045,NASE
13046,NASE
13047,NASE
13048,NASE
13049,NASE
13050,NASE
13051,NASE
13052,NASE
13053,NASE
13054,NASE
13055,NASE
13056,NASE
13057,NASE
13058,NASE
13059,NASE
13060,NASE
13061,NASE
13062,NASE
13063,NASE
13064,NASE
13065,NASE
13066,NASE
13067,NASE
13068,NASE
13069,NASE
13070,NASE
13071,NASE
13072,NASE
13073,NASE
13074,NASE
13075,NASE
13076,NASE
13077,NASE
13078,NASE
13079,NASE
13080,NASE
13081,NASE
13082,NASE
13083,NASE
13084,NASE
13085,NASE
13086,NASE
13087,NASE
13088,NASE
13089,NASE
13090,NASE
13091,NASE
13092,NASE
13093,NASE
13094,NASE
13095,NASE
13096,NASE
13097,NASE
13098,NASE
13099,NASE
13100,NASE
13101,NASE
13102,NASE
13103,NASE
13104,NASE
13105,NASE
13106,NASE
13107,NASE
13108,NASE
13109,NASE
13110,NASE
13111,NASE
13112,NASE
13113,NASE
13114,NASE
13115,NASE
13116,NASE
13117,NASE
13118,NASE
13119,NASE
13120,NASE
13121,NASE
13122,NASE
13123,NASE
13124,NASE
13125,NASE
13126,NASE
13127,NASE
13128,NASE
13129,NASE
13130,NASE
13131,NASE
13132,NASE
13133,NASE
13134,NASE
13135,NASE
13136,NASE
13137,NASE
13138,NASE
13139,NASE
13140,NASE
13141,NASE
13142,NASE
13143,NASE
13144,NASE
13145,NASE
13146,NASE
13147,NASE
13148,NASE
13149,NASE
13150,NASE
13151,NASE
13152,NASE
13153,NASE
13154,NASE
13155,NASE
13156,NASE
13157,NASE
13158,NASE
13159,NASE
13160,NASE
13161,NASE
13162,NASE
13163,NASE
13164,NASE
13165,NASE
13166,NASE
13167,NASE
13168,NASE
13169,NASE
13170,NASE
13171,NASE
13172,NASE
13173,NASE
13174,NASE
13175,NASE
13176,NASE
13177,NASE
13178,NASE
13179,NASE
13180,NASE
13181,NASE
13182,NASE
13183,NASE
13184,NASE
13185,NASE
13186,NASE
13187,NASE
13188,NASE
13189,NASE
13190,NASE
13191,NASE
13192,NASE
13193,NASE
13194,NASE
13195,NASE
13196,NASE
13197,NASE
13198,NASE
13199,NASE
13200,NASE
13201,NASE
13202,NASE
13203,NASE
13204,NASE
13205,NASE
13206,NASE
13207,NASE
13208,NASE
13209,NASE
13210,NASE
13211,NASE
13212,NASE
13213,NASE
13214,NASE
13215,NASE
13216,NASE
13217,NASE
13218,NASE
13219,NASE
13220,NASE
13221,NASE
13222,NASE
13223,NASE
13224,NASE
13225,NASE
13226,NASE
13227,NASE
13228,NASE
13229,NASE
13230,NASE
13231,NASE
13232,NASE
13233,NASE
13234,NASE
13235,NASE
13236,NASE
13237,NASE
13238,NASE
13239,NASE
13240,NASE
13241,NASE
13242,NASE
13243,NASE
13244,NASE
13245,NASE
13246,NASE
13247,NASE
13248,NASE
13249,NASE
13250,NASE
13251,NASE
13252,NASE
13253,NASE
13254,NASE
13255,NASE
13256,NASE
13257,NASE
13258,NASE
13259,NASE
13260,NASE
13261,NASE
13262,NASE
13263,NASE
13264,NASE
13265,NASE
13266,NASE
13267,NASE
13268,NASE
13269,NASE
13270,NASE
13271,NASE
13272,NASE
13273,NASE
13274,NASE
13275,NASE
13276,NASE
13277,NASE
13278,NASE
13279,NASE
13280,NASE
13281,NASE
13282,NASE
13283,NASE
13284,NASE
13285,NASE
13286,NASE
13287,NASE
13288,NASE
13289,NASE
13290,NASE
13291,NASE
13292,NASE
13293,NASE
13294,NASE
13295,NASE
13296,NASE
13297,NASE
13298,NASE
13299,NASE
13300,NASE
13301,NASE
13302,NASE
13303,NASE
13304,NASE
13305,NASE
13306,NASE
13307,NASE
13308,NASE
13309,NASE
13310,NASE
13311,NASE
13312,NASE
13313,NASE
13314,NASE
13315,NASE
13316,NASE
13317,NASE
13318,NASE
13319,NASE
13320,NASE
13321,NASE
13322,NASE
13323,NASE
13324,NASE
13325,NASE
13326,NASE
13327,NASE
13328,NASE
13329,NASE
13330,NASE
13331,NASE
13332,NASE
13333,NASE
13334,NASE
13335,NASE
13336,NASE
13337,NASE
13338,NASE
13339,NASE
13340,NASE
13341,NASE
13342,NASE
13343,NASE
13344,NASE
13345,NASE
13346,NASE
13347,NASE
13348,NASE
13349,NASE
13350,NASE
13351,NASE
13352,NASE
13353,NASE
13354,NASE
13355,NASE
13356,NASE
13357,NASE
13358,NASE
13359,NASE
13360,NASE
13361,NASE
13362,NASE
13363,NASE
13364,NASE
13365,NASE
13366,NASE
13367,NASE
13368,NASE
13369,NASE
13370,NASE
13371,NASE
13372,NASE
13373,NASE
13374,NASE
13375,NASE
13376,NASE
13377,NASE
13378,NASE
13379,NASE
13380,NASE
13381,NASE
13382,NASE
13383,NASE
13384,NASE
13385,NASE
13386,NASE
13387,NASE
13388,NASE
13389,NASE
13390,NASE
13391,NASE
13392,NASE
13393,NASE
13394,NASE
13395,NASE
13396,NASE
13397,NASE
13398,NASE
13399,NASE
13400,NASE
13401,NASE
13402,NASE
13403,NASE
13404,NASE
13405,NASE
13406,NASE
13407,NASE
13408,NASE
13409,NASE
13410,NASE
13411,NASE
13412,NASE
13413,NASE
13414,NASE
13415,NASE
13416,NASE
13417,NASE
13418,NASE
13419,NASE
13420,NASE
13421,NASE
13422,NASE
13423,NASE
13424,NASE
13425,NASE
13426,NASE
13427,NASE
13428,NASE
13429,NASE
13430,NASE
13431,NASE
13432,NASE
13433,NASE
13434,NASE
13435,NASE
13436,NASE
13437,NASE
13438,NASE
13439,NASE
13440,NASE
13441,NASE
13442,NASE
13443,NASE
13444,NASE
13445,NASE
13446,NASE
13447,NASE
13448,NASE
13449,NASE
13450,NASE
13451,NASE
13452,NASE
13453,NASE
13454,NASE
13455,NASE
13456,NASE
13457,NASE
13458,NASE
13459,NASE
13460,NASE
13461,NASE
13462,NASE
13463,NASE
13464,NASE
13465,NASE
13466,NASE
13467,NASE
13468,NASE
13469,NASE
13470,NASE
13471,NASE
13472,NASE
13473,NASE
13474,NASE
13475,NASE
13476,NASE
13477,NASE
13478,NASE
13479,NASE
13480,NASE
13481,NASE
13482,NASE
13483,NASE
13484,NASE
13485,NASE
13486,NASE
13487,NASE
13488,NASE
13489,NASE
13490,NASE
13491,NASE
13492,NASE
13493,NASE
13494,NASE
13495,NASE
13496,NASE
13497,NASE
13498,NASE
13499,NASE
13500,NASE
13501,NASE
13502,NASE
13503,NASE
13504,NASE
13505,NASE
13506,NASE
13507,NASE
13508,NASE
13509,NASE
13510,NASE
13511,NASE
13512,NASE
13513,NASE
13514,NASE
13515,NASE
13516,NASE
13517,NASE
13518,NASE
13519,NASE
13520,NASE
13521,NASE
13522,NASE
13523,NASE
13524,NASE
13525,NASE
13526,NASE
13527,NASE
13528,NASE
13529,NASE
13530,NASE
13531,NASE
13532,NASE
13533,NASE
13534,NASE
13535,NASE
13536,NASE
13537,NASE
13538,NASE
13539,NASE
13540,NASE
13541,NASE
13542,NASE
13543,NASE
13544,NASE
13545,NASE
13546,NASE
13547,NASE
13548,NASE
13549,NASE
13550,NASE
13551,NASE
13552,NASE
13553,NASE
13554,NASE
13555,NASE
13556,NASE
13557,NASE
13558,NASE
13559,NASE
13560,NASE
13561,NASE
13562,NASE
13563,NASE
13564,NASE
13565,NASE
13566,NASE
13567,NASE
13568,NASE
13569,NASE
13570,NASE
13571,NASE
13572,NASE
13573,NASE
13574,NASE
13575,NASE
13576,NASE
13577,NASE
13578,NASE
13579,NASE
13580,NASE
13581,NASE
13582,NASE
13583,NASE
13584,NASE
13585,NASE
13586,NASE
13587,NASE
13588,NASE
13589,NASE
13590,NASE
13591,NASE
13592,NASE
13593,NASE
13594,NASE
13595,NASE
13596,NASE
13597,NASE
13598,NASE
13599,NASE
13600,NASE
13601,NASE
13602,NASE
13603,NASE
13604,NASE
13605,NASE
13606,NASE
13607,NASE
13608,NASE
13609,NASE
13610,NASE
13611,NASE
13612,NASE
13613,NASE
13614,NASE
13615,NASE
13616,NASE
13617,NASE
13618,NASE
13619,NASE
13620,NASE
13621,NASE
13622,NASE
13623,NASE
13624,NASE
13625,NASE
13626,NASE
13627,NASE
13628,NASE
13629,NASE
13630,NASE
13631,NASE
13632,NASE
13633,NASE
13634,NASE
13635,NASE
13636,NASE
13637,NASE
13638,NASE
13639,NASE
13640,NASE
13641,NASE
13642,NASE
13643,NASE
13644,NASE
13645,NASE
13646,NASE
13647,NASE
13648,NASE
13649,NASE
13650,NASE
13651,NASE
13652,NASE
13653,NASE
13654,NASE
13655,NASE
13656,NASE
13657,NASE
13658,NASE
13659,NASE
13660,NASE
13661,NASE
13662,NASE
13663,NASE
13664,NASE
13665,NASE
13666,NASE
13667,NASE
13668,NASE
13669,NASE
13670,NASE
13671,NASE
13672,NASE
13673,NASE
13674,NASE
13675,NASE
13676,NASE
13677,NASE
13678,NASE
13679,NASE
13680,NASE
13681,NASE
13682,NASE
13683,NASE
13684,NASE
13685,NASE
13686,NASE
13687,NASE
13688,NASE
13689,NASE
13690,NASE
13691,NASE
13692,NASE
13693,NASE
13694,NASE
13695,NASE
13696,NASE
13697,NASE
13698,NASE
13699,NASE
13700,NASE
13701,NASE
13702,NASE
13703,NASE
13704,NASE
13705,NASE
13706,NASE
13707,NASE
13708,NASE
13709,NASE
13710,NASE
13711,NASE
13712,NASE
13713,NASE
13714,NASE
13715,NASE
13716,NASE
13717,NASE
13718,NASE
13719,NASE
13720,NASE
13721,NASE
13722,NASE
13723,NASE
13724,NASE
13725,NASE
13726,NASE
13727,NASE
13728,NASE
13729,NASE
13730,NASE
13731,NASE
13732,NASE
13733,NASE
13734,NASE
13735,NASE
13736,NASE
13737,NASE
13738,NASE
13739,NASE
13740,NASE
13741,NASE
13742,NASE
13743,NASE
13744,NASE
13745,NASE
13746,NASE
13747,NASE
13748,NASE
13749,NASE
13750,NASE
13751,NASE
13752,NASE
13753,NASE
13754,NASE
13755,NASE
13756,NASE
13757,NASE
13758,NASE
13759,NASE
13760,NASE
13761,NASE
13762,NASE
13763,NASE
13764,NASE
13765,NASE
13766,NASE
13767,NASE
13768,NASE
13769,NASE
13770,NASE
13771,NASE
13772,NASE
13773,NASE
13774,NASE
13775,NASE
13776,NASE
13777,NASE
13778,NASE
13779,NASE
13780,NASE
13781,NASE
13782,NASE
13783,NASE
13784,NASE
13785,NASE
13786,NASE
13787,NASE
13788,NASE
13789,NASE
13790,NASE
13791,NASE
13792,NASE
13793,NASE
13794,NASE
13795,NASE
13796,NASE
13797,NASE
13798,NASE
13799,NASE
13800,NASE
13801,NASE
13802,NASE
13803,NASE
13804,NASE
13805,NASE
13806,NASE
13807,NASE
13808,NASE
13809,NASE
13810,NASE
13811,NASE
13812,NASE
13813,NASE
13814,NASE
13815,NASE
13816,NASE
13817,NASE
13818,NASE
13819,NASE
13820,NASE
13821,NASE
13822,NASE
13823,NASE
13824,NASE
13825,NASE
13826,NASE
13827,NASE
13828,NASE
13829,NASE
13830,NASE
13831,NASE
13832,NASE
13833,NASE
13834,NASE
13835,NASE
13836,NASE
13837,NASE
13838,NASE
13839,NASE
13840,NASE
13841,NASE
13842,NASE
13843,NASE
13844,NASE
13845,NASE
13846,NASE
13847,NASE
13848,NASE
13849,NASE
13850,NASE
13851,NASE
13852,NASE
13853,NASE
13854,NASE
13855,NASE
13856,NASE
13857,NASE
13858,NASE
13859,NASE
13860,NASE
13861,NASE
13862,NASE
13863,NASE
13864,NASE
13865,NASE
13866,NASE
13867,NASE
13868,NASE
13869,NASE
13870,NASE
13871,NASE
13872,NASE
13873,NASE
13874,NASE
13875,NASE
13876,NASE
13877,NASE
13878,NASE
13879,NASE
13880,NASE
13881,NASE
13882,NASE
13883,NASE
13884,NASE
13885,NASE
13886,NASE
13887,NASE
13888,NASE
13889,NASE
13890,NASE
13891,NASE
13892,NASE
13893,NASE
13894,NASE
13895,NASE
13896,NASE
13897,NASE
13898,NASE
13899,NASE
13900,NASE
13901,NASE
13902,NASE
13903,NASE
13904,NASE
13905,NASE
13906,NASE
13907,NASE
13908,NASE
13909,NASE
13910,NASE
13911,NASE
13912,NASE
13913,NASE
13914,NASE
13915,NASE
13916,NASE
13917,NASE
13918,NASE
13919,NASE
13920,NASE
13921,NASE
13922,NASE
13923,NASE
13924,NASE
13925,NASE
13926,NASE
13927,NASE
13928,NASE
13929,NASE
13930,NASE
13931,NASE
13932,NASE
13933,NASE
13934,NASE
13935,NASE
13936,NASE
13937,NASE
13938,NASE
13939,NASE
13940,NASE
13941,NASE
13942,NASE
13943,NASE
13944,NASE
13945,NASE
13946,NASE
13947,NASE
13948,NASE
13949,NASE
13950,NASE
13951,NASE
13952,NASE
13953,NASE
13954,NASE
13955,NASE
13956,NASE
13957,NASE
13958,NASE
13959,NASE
13960,NASE
13961,NASE
13962,NASE
13963,NASE
13964,NASE
13965,NASE
13966,NASE
13967,NASE
13968,NASE
13969,NASE
13970,NASE
13971,NASE
13972,NASE
13973,NASE
13974,NASE
13975,NASE
13976,NASE
13977,NASE
13978,NASE
13979,NASE
13980,NASE
13981,NASE
13982,NASE
13983,NASE
13984,NASE
13985,NASE
13986,NASE
13987,NASE
13988,NASE
13989,NASE
13990,NASE
13991,NASE
13992,NASE
13993,NASE
13994,NASE
13995,NASE
13996,NASE
13997,NASE
13998,NASE
13999,NASE
14000,NASE
14001,NASE
14002,NASE
14003,NASE
14004,NASE
14005,NASE
14006,NASE
14007,NASE
14008,NASE
14009,NASE
14010,NASE
14011,NASE
14012,NASE
14013,NASE
14014,NASE
14015,NASE
14016,NASE
14017,NASE
14018,NASE
14019,NASE
14020,NASE
14021,NASE
14022,NASE
14023,NASE
14024,NASE
14025,NASE
14026,NASE
14027,NASE
14028,NASE
14029,NASE
14030,NASE
14031,NASE
14032,NASE
14033,NASE
14034,NASE
14035,NASE
14036,NASE
14037,NASE
14038,NASE
14039,NASE
14040,NASE
14041,NASE
14042,NASE
14043,NASE
14044,NASE
14045,NASE
14046,NASE
14047,NASE
14048,NASE
14049,NASE
14050,NASE
14051,NASE
14052,NASE
14053,NASE
14054,NASE
14055,NASE
14056,NASE
14057,NASE
14058,NASE
14059,NASE
14060,NASE
14061,NASE
14062,NASE
14063,NASE
14064,NASE
14065,NASE
14066,NASE
14067,NASE
14068,NASE
14069,NASE
14070,NASE
14071,NASE
14072,NASE
14073,NASE
14074,NASE
14075,NASE
14076,NASE
14077,NASE
14078,NASE
14079,NASE
14080,NASE
14081,NASE
14082,NASE
14083,NASE
14084,NASE
14085,NASE
14086,NASE
14087,NASE
14088,NASE
14089,NASE
14090,NASE
14091,NASE
14092,NASE
14093,NASE
14094,NASE
14095,NASE
14096,NASE
14097,NASE
14098,NASE
14099,NASE
14100,NASE
14101,NASE
14102,NASE
14103,NASE
14104,NASE
14105,NASE
14106,NASE
14107,NASE
14108,NASE
14109,NASE
14110,NASE
14111,NASE
14112,NASE
14113,NASE
14114,NASE
14115,NASE
14116,NASE
14117,NASE
14118,NASE
14119,NASE
14120,NASE
14121,NASE
14122,NASE
14123,NASE
14124,NASE
14125,NASE
14126,NASE
14127,NASE
14128,NASE
14129,NASE
14130,NASE
14131,NASE
14132,NASE
14133,NASE
14134,NASE
14135,NASE
14136,NASE
14137,NASE
14138,NASE
14139,NASE
14140,NASE
14141,NASE
14142,NASE
14143,NASE
14144,NASE
14145,NASE
14146,NASE
14147,NASE
14148,NASE
14149,NASE
14150,NASE
14151,NASE
14152,NASE
14153,NASE
14154,NASE
14155,NASE
14156,NASE
14157,NASE
14158,NASE
14159,NASE
14160,NASE
14161,NASE
14162,NASE
14163,NASE
14164,NASE
14165,NASE
14166,NASE
14167,NASE
14168,NASE
14169,NASE
14170,NASE
14171,NASE
14172,NASE
14173,NASE
14174,NASE
14175,NASE
14176,NASE
14177,NASE
14178,NASE
14179,NASE
14180,NASE
14181,NASE
14182,NASE
14183,NASE
14184,NASE
14185,NASE
14186,NASE
14187,NASE
14188,NASE
14189,NASE
14190,NASE
14191,NASE
14192,NASE
14193,NASE
14194,NASE
14195,NASE
14196,NASE
14197,NASE
14198,NASE
14199,NASE
14200,NASE
14201,NASE
14202,NASE
14203,NASE
14204,NASE
14205,NASE
14206,NASE
14207,NASE
14208,NASE
14209,NASE
14210,NASE
14211,NASE
14212,NASE
14213,NASE
14214,NASE
14215,NASE
14216,NASE
14217,NASE
14218,NASE
14219,NASE
14220,NASE
14221,NASE
14222,NASE
14223,NASE
14224,NASE
14225,NASE
14226,NASE
14227,NASE
14228,NASE
14229,NASE
14230,NASE
14231,NASE
14232,NASE
14233,NASE
14234,NASE
14235,NASE
14236,NASE
14237,NASE
14238,NASE
14239,NASE
14240,NASE
14241,NASE
14242,NASE
14243,NASE
14244,NASE
14245,NASE
14246,NASE
14247,NASE
14248,NASE
14249,NASE
14250,NASE
14251,NASE
14252,NASE
14253,NASE
14254,NASE
14255,NASE
14256,NASE
14257,NASE
14258,NASE
14259,NASE
14260,NASE
14261,NASE
14262,NASE
14263,NASE
14264,NASE
14265,NASE
14266,NASE
14267,NASE
14268,NASE
14269,NASE
14270,NASE
14271,NASE
14272,NASE
14273,NASE
14274,NASE
14275,NASE
14276,NASE
14277,NASE
14278,NASE
14279,NASE
14280,NASE
14281,NASE
14282,NASE
14283,NASE
14284,NASE
14285,NASE
14286,NASE
14287,NASE
14288,NASE
14289,NASE
14290,NASE
14291,NASE
14292,NASE
14293,NASE
14294,NASE
14295,NASE
14296,NASE
14297,NASE
14298,NASE
14299,NASE
14300,NASE
14301,NASE
14302,NASE
14303,NASE
14304,NASE
14305,NASE
14306,NASE
14307,NASE
14308,NASE
14309,NASE
14310,NASE
14311,NASE
14312,NASE
14313,NASE
14314,NASE
14315,NASE
14316,NASE
14317,NASE
14318,NASE
14319,NASE
14320,NASE
14321,NASE
14322,NASE
14323,NASE
14324,NASE
14325,NASE
14326,NASE
14327,NASE
14328,NASE
14329,NASE
14330,NASE
14331,NASE
14332,NASE
14333,NASE
14334,NASE
14335,NASE
14336,NASE
14337,NASE
14338,NASE
14339,NASE
14340,NASE
14341,NASE
14342,NASE
14343,NASE
14344,NASE
14345,NASE
14346,NASE
14347,NASE
14348,NASE
14349,NASE
14350,NASE
14351,NASE
14352,NASE
14353,NASE
14354,NASE
14355,NASE
14356,NASE
14357,NASE
14358,NASE
14359,NASE
14360,NASE
14361,NASE
14362,NASE
14363,NASE
14364,NASE
14365,NASE
14366,NASE
14367,NASE
14368,NASE
14369,NASE
14370,NASE
14371,NASE
14372,NASE
14373,NASE
14374,NASE
14375,NATR
14376,NATR
14377,NATR
14378,NATR
14379,NATR
14380,NATR
14381,NATR
14382,NATR
14383,NATR
14384,NATR
14385,NATR
14386,NATR
14387,NATR
14388,NATR
14389,NATR
14390,NATR
14391,NATR
14392,NATR
14393,NATR
14394,NATR
14395,NATR
14396,NATR
14397,NATR
14398,NATR
14399,NATR
14400,NATR
14401,NATR
14402,NATR
14403,NATR
14404,NATR
14405,NATR
14406,NATR
14407,NATR
14408,NATR
14409,NATR
14410,NATR
14411,NATR
14412,NATR
14413,NATR
14414,NATR
14415,NATR
14416,NATR
14417,NATR
14418,NATR
14419,NATR
14420,NATR
14421,NATR
14422,NATR
14423,NATR
14424,NATR
14425,NATR
14426,NATR
14427,NATR
14428,NATR
14429,NATR
14430,NATR
14431,NATR
14432,NATR
14433,NATR
14434,NATR
14435,NATR
14436,NATR
14437,NATR
14438,NATR
14439,NATR
14440,NATR
14441,NATR
14442,NATR
14443,NATR
14444,NATR
14445,NATR
14446,NATR
14447,NATR
14448,NATR
14449,NATR
14450,NATR
14451,NATR
14452,NATR
14453,NATR
14454,NATR
14455,NATR
14456,NATR
14457,NATR
14458,NATR
14459,NATR
14460,NATR
14461,NATR
14462,NATR
14463,NATR
14464,NATR
14465,NATR
14466,NATR
14467,NATR
14468,NATR
14469,NATR
14470,NATR
14471,NATR
14472,NATR
14473,NATR
14474,NATR
14475,NATR
14476,NATR
14477,NATR
14478,NATR
14479,NATR
14480,NATR
14481,NATR
14482,NATR
14483,NATR
14484,NATR
14485,NATR
14486,NATR
14487,NATR
14488,NATR
14489,NATR
14490,NATR
14491,NATR
14492,NATR
14493,NATR
14494,NATR
14495,NATR
14496,NATR
14497,NATR
14498,NATR
14499,NATR
14500,NATR
14501,NATR
14502,NATR
14503,NATR
14504,NATR
14505,NATR
14506,NATR
14507,NATR
14508,NATR
14509,NATR
14510,NATR
14511,NATR
14512,NATR
14513,NATR
14514,NATR
14515,NATR
14516,NATR
14517,NATR
14518,NATR
14519,NATR
14520,NATR
14521,NATR
14522,NATR
14523,NATR
14524,NATR
14525,NATR
14526,NATR
14527,NATR
14528,NATR
14529,NATR
14530,NATR
14531,NATR
14532,NATR
14533,NATR
14534,NATR
14535,NATR
14536,NATR
14537,NATR
14538,NATR
14539,NATR
14540,NATR
14541,NATR
14542,NATR
14543,NATR
14544,NATR
14545,NATR
14546,NATR
14547,NATR
14548,NATR
14549,NATR
14550,NATR
14551,NATR
14552,NATR
14553,NATR
14554,NATR
14555,NATR
14556,NATR
14557,NATR
14558,NATR
14559,NATR
14560,NATR
14561,NATR
14562,NATR
14563,NATR
14564,NATR
14565,NATR
14566,NATR
14567,NATR
14568,NATR
14569,NATR
14570,NATR
14571,NATR
14572,NATR
14573,NATR
14574,NATR
14575,NATR
14576,NATR
14577,NATR
14578,NATR
14579,NATR
14580,NATR
14581,NATR
14582,NATR
14583,NATR
14584,NATR
14585,NATR
14586,NATR
14587,NATR
14588,NATR
14589,NATR
14590,NATR
14591,NATR
14592,NATR
14593,NATR
14594,NATR
14595,NATR
14596,NATR
14597,NATR
14598,NATR
14599,NATR
14600,NATR
14601,NATR
14602,NATR
14603,NATR
14604,NATR
14605,NATR
14606,NATR
14607,NATR
14608,NATR
14609,NATR
14610,NATR
14611,NATR
14612,NATR
14613,NATR
14614,NATR
14615,NATR
14616,NATR
14617,NATR
14618,NATR
14619,NATR
14620,NATR
14621,NATR
14622,NATR
14623,NATR
14624,NATR
14625,NATR
14626,NATR
14627,NATR
14628,NATR
14629,NATR
14630,NATR
14631,NATR
14632,NATR
14633,NATR
14634,NATR
14635,NATR
14636,NATR
14637,NATR
14638,NATR
14639,NATR
14640,NATR
14641,NATR
14642,NATR
14643,NATR
14644,NATR
14645,NATR
14646,NATR
14647,NATR
14648,NATR
14649,NATR
14650,NATR
14651,NATR
14652,NATR
14653,NATR
14654,NATR
14655,NATR
14656,NATR
14657,NATR
14658,NATR
14659,NATR
14660,NATR
14661,NATR
14662,NATR
14663,NATR
14664,NATR
14665,NATR
14666,NATR
14667,NATR
14668,NATR
14669,NATR
14670,NATR
14671,NATR
14672,NATR
14673,NATR
14674,NATR
14675,NATR
14676,NATR
14677,NATR
14678,NATR
14679,NATR
14680,NATR
14681,NATR
14682,NATR
14683,NATR
14684,NATR
14685,NATR
14686,NATR
14687,NATR
14688,NATR
14689,NATR
14690,NATR
14691,NATR
14692,NATR
14693,NATR
14694,NATR
14695,NATR
14696,NATR
14697,NATR
14698,NATR
14699,NATR
14700,NATR
14701,NATR
14702,NATR
14703,NATR
14704,NATR
14705,NATR
14706,NATR
14707,NATR
14708,NATR
14709,NATR
14710,NATR
14711,NATR
14712,NATR
14713,NATR
14714,NATR
14715,NATR
14716,NATR
14717,NATR
14718,NATR
14719,NATR
14720,NATR
14721,NATR
14722,NATR
14723,NATR
14724,NATR
14725,NATR
14726,NATR
14727,NATR
14728,NATR
14729,NATR
14730,NATR
14731,NATR
14732,NATR
14733,NATR
14734,NATR
14735,NATR
14736,NATR
14737,NATR
14738,NATR
14739,NATR
14740,NATR
14741,NATR
14742,NATR
14743,NATR
14744,NATR
14745,NATR
14746,NATR
14747,NATR
14748,NATR
14749,NATR
14750,NATR
14751,NATR
14752,NATR
14753,NATR
14754,NATR
14755,NATR
14756,NATR
14757,NATR
14758,NATR
14759,NATR
14760,NATR
14761,NATR
14762,NATR
14763,NATR
14764,NATR
14765,NATR
14766,NATR
14767,NATR
14768,NATR
14769,NATR
14770,NATR
14771,NATR
14772,NATR
14773,NATR
14774,NATR
14775,NATR
14776,NATR
14777,NATR
14778,NATR
14779,NATR
14780,NATR
14781,NATR
14782,NATR
14783,NATR
14784,NATR
14785,NATR
14786,NATR
14787,NATR
14788,NATR
14789,NATR
14790,NATR
14791,NATR
14792,NATR
14793,NATR
14794,NATR
14795,NATR
14796,NATR
14797,NATR
14798,NATR
14799,NATR
14800,NATR
14801,NATR
14802,NATR
14803,NATR
14804,NATR
14805,NATR
14806,NATR
14807,NATR
14808,NATR
14809,NATR
14810,NATR
14811,NATR
14812,NATR
14813,NATR
14814,NATR
14815,NATR
14816,NATR
14817,NATR
14818,NATR
14819,NATR
14820,NATR
14821,NATR
14822,NATR
14823,NATR
14824,NATR
14825,NATR
14826,NATR
14827,NATR
14828,NATR
14829,NATR
14830,NATR
14831,NATR
14832,NATR
14833,NATR
14834,NATR
14835,NATR
14836,NATR
14837,NATR
14838,NATR
14839,NATR
14840,NATR
14841,NATR
14842,NATR
14843,NATR
14844,NATR
14845,NATR
14846,NATR
14847,NATR
14848,NATR
14849,NATR
14850,NATR
14851,NATR
14852,NATR
14853,NATR
14854,NATR
14855,NATR
14856,NATR
14857,NATR
14858,NATR
14859,NATR
14860,NATR
14861,NATR
14862,NATR
14863,NATR
14864,NATR
14865,NATR
14866,NATR
14867,NATR
14868,NATR
14869,NATR
14870,NATR
14871,NATR
14872,NATR
14873,NATR
14874,NATR
14875,NATR
14876,NATR
14877,NATR
14878,NATR
14879,NATR
14880,NATR
14881,NATR
14882,NATR
14883,NATR
14884,NATR
14885,NATR
14886,NATR
14887,NATR
14888,NATR
14889,NATR
14890,NATR
14891,NATR
14892,NATR
14893,NATR
14894,NATR
14895,NATR
14896,NATR
14897,NATR
14898,NATR
14899,NATR
14900,NATR
14901,NATR
14902,NATR
14903,NATR
14904,NATR
14905,NATR
14906,NATR
14907,NATR
14908,NATR
14909,NATR
14910,NATR
14911,NATR
14912,NATR
14913,NATR
14914,NATR
14915,NATR
14916,NATR
14917,NATR
14918,NATR
14919,NATR
14920,NATR
14921,NATR
14922,NATR
14923,NATR
14924,NATR
14925,NATR
14926,NATR
14927,NATR
14928,NATR
14929,NATR
14930,NATR
14931,NATR
14932,NATR
14933,NATR
14934,NATR
14935,NATR
14936,NATR
14937,NATR
14938,NATR
14939,NATR
14940,NATR
14941,NATR
14942,NATR
14943,NATR
14944,NATR
14945,NATR
14946,NATR
14947,NATR
14948,NATR
14949,NATR
14950,NATR
14951,NATR
14952,NATR
14953,NATR
14954,NATR
14955,NATR
14956,NATR
14957,NATR
14958,NATR
14959,NATR
14960,NATR
14961,NATR
14962,NATR
14963,NATR
14964,NATR
14965,NATR
14966,NATR
14967,NATR
14968,NATR
14969,NATR
14970,NATR
14971,NATR
14972,NATR
14973,NATR
14974,NATR
14975,NATR
14976,NATR
14977,NATR
14978,NATR
14979,NATR
14980,NATR
14981,NATR
14982,NATR
14983,NATR
14984,NATR
14985,NATR
14986,NATR
14987,NATR
14988,NATR
14989,NATR
14990,NATR
14991,NATR
14992,NATR
14993,NATR
14994,NATR
14995,NATR
14996,NATR
14997,NATR
14998,NATR
14999,NATR
15000,NATR
15001,NATR
15002,NATR
15003,NATR
15004,NATR
15005,NATR
15006,NATR
15007,NATR
15008,NATR
15009,NATR
15010,NATR
15011,NATR
15012,NATR
15013,NATR
15014,NATR
15015,NATR
15016,NATR
15017,NATR
15018,NATR
15019,NATR
15020,NATR
15021,NATR
15022,NATR
15023,NATR
15024,NATR
15025,NATR
15026,NATR
15027,NATR
15028,NATR
15029,NATR
15030,NATR
15031,NATR
15032,NATR
15033,NATR
15034,NATR
15035,NATR
15036,NATR
15037,NATR
15038,NATR
15039,NATR
15040,NATR
15041,NATR
15042,NATR
15043,NATR
